participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.invest,player.reciprocate,player.payoff_RA,player.payoff_ppt,player.participant_number,player.block_profits,player.total_profits,player.condition_number,player.payoff,group.id_in_subsession,group.invest,group.reciprocate,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,19,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,19,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,20,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,20,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,21,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,21,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,22,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,22,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,23,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,23,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,24,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,24,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,25,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,25,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,26,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,26,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,27,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,27,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,28,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,28,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,29,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,29,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,30,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,30,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,31,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,31,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,32,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,32,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,33,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,33,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,34,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,34,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,35,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,35,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,36,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,36,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,37,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,37,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,38,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,38,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,39,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,39,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,40,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,40,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,41,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,41,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,42,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,42,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,43,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,43,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,44,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,44,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,45,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,45,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,46,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,46,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,47,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,47,b8f7r68t,,,,,,1
1,7w6lo9s7,,0,1,336,trust,PrepPage,2020-02-06 21:09:04.726883+00:00,1,,,0.00,1,,,,,,0.00,0.00,2,0.00,1,,,48,b8f7r68t,,,,,,1
2,gleb8z5c,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,2,0.00,1,,,48,b8f7r68t,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,1,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,1,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,2,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,2,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,3,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,3,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,4,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,4,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,5,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,5,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,6,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,6,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,7,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,7,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,8,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,8,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,9,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,9,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,10,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,10,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,11,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,11,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,12,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,12,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,13,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,13,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,14,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,14,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,15,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,15,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,16,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,16,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,17,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,17,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,18,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,18,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,19,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,19,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,20,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,20,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,21,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,21,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,22,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,22,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,23,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,23,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,24,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,24,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,25,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,25,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,26,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,26,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,27,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,27,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,28,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,28,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,29,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,29,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,30,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,30,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,31,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,31,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,32,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,32,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,33,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,33,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,34,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,34,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,35,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,35,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,36,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,36,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,37,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,37,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,38,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,38,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,39,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,39,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,40,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,40,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,41,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,41,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,42,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,42,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,43,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,43,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,44,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,44,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,45,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,45,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,46,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,46,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,47,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,47,3dn62adz,,,,,,1
1,tqw9nmct,,0,0,336,,,,0,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,48,3dn62adz,,,,,,1
2,v0jy1t70,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,48,3dn62adz,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,1,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,1,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,2,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,2,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,3,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,3,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,4,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,4,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,5,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,5,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,6,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,6,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,7,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,7,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,8,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,8,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,9,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,9,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,10,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,10,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,11,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,11,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,12,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,12,a0afflak,,,,,,1
1,6405wjm1,,0,1,336,trust,PrepPage,2020-02-06 21:27:05.256695+00:00,1,,,0.00,1,,,,,,0.00,0.00,1,0.00,1,,,13,a0afflak,,,,,,1
2,ev570p9b,,0,0,336,,,,0,,,0.00,2,,,,,,0.00,0.00,1,0.00,1,,,13,a0afflak,,,,,,1
